epoch,lr,loss,iou,val_loss,val_iou
74,0.001,0.13997705265637336,0.8097694198119342,0.16647371817981044,0.7793285113703057
75,0.001,0.14058325978798594,0.8091573617403187,0.16756011906170076,0.7778956617268915
76,0.001,0.13863734252811447,0.8115187223649285,0.16669371039155992,0.7799420467406086
77,0.001,0.13948389857522842,0.8099835580658714,0.1704166470275771,0.7750136604565223
78,0.001,0.13795639398863646,0.8120930133392825,0.16634084248254377,0.7802052411274746
79,0.001,0.1367378803045769,0.8134102030970236,0.16737814403830037,0.7786879697183479
80,0.001,0.13948759775820788,0.8110304161737615,0.16732855790084408,0.7796600978424706
81,0.001,0.1372196723108854,0.8133146483228235,0.16697687042816992,0.7794032302243079
82,0.001,0.13860074557909152,0.811582479993067,0.16717934356101097,0.7794967903851739
83,0.001,0.1376969236123368,0.8135147907834299,0.16580830514431,0.7805790451857629
84,0.001,0.1366189911476965,0.8142789534033608,0.1665663230082681,0.77976261487973
85,0.001,0.13689171435023711,0.8125583782935386,0.1658541144382569,0.7803280569847183
86,0.001,0.13553680000993296,0.8151014062508983,0.16552503695411067,0.7810899873615049
87,0.001,0.13641803735882285,0.813728048937991,0.16664497410097429,0.7799072100795784
88,0.001,0.13784634016030203,0.8130608403514449,0.1662652583852891,0.7800723958878115
89,0.001,0.13740669260543537,0.8126420624217441,0.16634766649334662,0.7802255799862797
90,0.001,0.13599904950677863,0.8138478502456469,0.16682433769587549,0.7799266924811599
91,0.001,0.1358395449029721,0.8150818738365071,0.16625950581604435,0.7803222516879037
92,0.001,0.13469812991779026,0.8167791314037903,0.16737638413906097,0.7789072225696421
93,0.001,0.1348591395994512,0.8160551127903386,0.1657056879372366,0.7810401766186218
94,0.001,0.13584140918361462,0.815061437367415,0.16615749150514603,0.7804869198684167
95,0.001,0.13529991155596283,0.8156319680859756,0.16583988503102334,0.780731952091783
96,0.001,0.13566009430744783,0.814668963090141,0.16694475301811773,0.7795524472553796
97,0.001,0.13653898644980375,0.8140607273349493,0.16514226181372518,0.7815917709198404
98,0.001,0.13596473928026068,0.8144735796251987,0.16486503400148883,0.7821826070872954
99,0.001,0.13435888302520038,0.8155057853082961,0.16498457892767845,0.7813240381239921
